Temp (c),Elevation,Time_observation,timestamp_climate,selected,number,true.positive,positivity.level,actual,notes,validator,Selection,View,Channel,Begin.Time,End.Time,Low.Freq,High.Freq,Common.Name,Species.Code,Confidence,Begin.Path,File.Offset
21.114,9001000,20240128_103000,2024-01-28 10:30:00,TRUE,6175,TRUE,1,Green,,Eliza,3132,Spectrogram 1,1,66,69,0,15000,Green Warbler,grnwar1,0.6269,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,66
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6176,NA,NA,,,Eliza,3133,Spectrogram 1,1,69,72,0,15000,Green Warbler,grnwar1,0.9214,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,69
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6177,NA,NA,,,Eliza,3134,Spectrogram 1,1,72,75,0,15000,Green Warbler,grnwar1,0.5271,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,72
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6178,NA,NA,,,Eliza,3135,Spectrogram 1,1,75,78,0,15000,Green Warbler,grnwar1,0.8581,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,75
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6179,NA,NA,,,Eliza,3136,Spectrogram 1,1,78,81,0,15000,Green Warbler,grnwar1,0.8002,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,78
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6180,NA,NA,,,Eliza,3137,Spectrogram 1,1,81,84,0,15000,Green Warbler,grnwar1,0.6331,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,81
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6181,NA,NA,,,Eliza,3138,Spectrogram 1,1,87,90,0,15000,Green Warbler,grnwar1,0.8916,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,87
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6182,NA,NA,,,Eliza,3139,Spectrogram 1,1,90,93,0,15000,Green Warbler,grnwar1,0.5455,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,90
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6183,NA,NA,,,Eliza,3140,Spectrogram 1,1,93,96,0,15000,Green Warbler,grnwar1,0.5918,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,93
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6184,NA,NA,,,Eliza,3141,Spectrogram 1,1,96,99,0,15000,Green Warbler,grnwar1,0.9394,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,96
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6185,NA,NA,,,Eliza,3142,Spectrogram 1,1,99,102,0,15000,Green Warbler,grnwar1,0.7485,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,99
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6186,NA,NA,,,Eliza,3143,Spectrogram 1,1,102,105,0,15000,Green Warbler,grnwar1,0.6951,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,102
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6187,NA,NA,,,Eliza,3144,Spectrogram 1,1,111,114,0,15000,Green Warbler,grnwar1,0.551,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,111
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6188,NA,NA,,,Eliza,3145,Spectrogram 1,1,120,123,0,15000,Green Warbler,grnwar1,0.6313,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,120
21.114,9001000,20240128_103000,2024-01-28 10:30:00,TRUE,6189,TRUE,1,Green,,Eliza,3146,Spectrogram 1,1,123,126,0,15000,Green Warbler,grnwar1,0.8369,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,123
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6190,NA,NA,,,Eliza,3147,Spectrogram 1,1,126,129,0,15000,Green Warbler,grnwar1,0.9357,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,126
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6191,NA,NA,,,Eliza,3148,Spectrogram 1,1,129,132,0,15000,Green Warbler,grnwar1,0.875,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,129
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6192,NA,NA,,,Eliza,3149,Spectrogram 1,1,132,135,0,15000,Green Warbler,grnwar1,0.9287,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,132
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6193,NA,NA,,,Eliza,3150,Spectrogram 1,1,135,138,0,15000,Green Warbler,grnwar1,0.9945,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,135
21.114,9001000,20240128_103000,2024-01-28 10:30:00,TRUE,6194,TRUE,1,Green,song,Eliza,3151,Spectrogram 1,1,138,141,0,15000,Green Warbler,grnwar1,0.9894,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,138
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6195,NA,NA,,,Eliza,3152,Spectrogram 1,1,141,144,0,15000,Green Warbler,grnwar1,0.5846,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,141
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6196,NA,NA,,,Eliza,3153,Spectrogram 1,1,147,150,0,15000,Green Warbler,grnwar1,0.5443,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,147
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6197,NA,NA,,,Eliza,3154,Spectrogram 1,1,150,153,0,15000,Green Warbler,grnwar1,0.7509,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,150
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6198,NA,NA,,,Eliza,3155,Spectrogram 1,1,159,162,0,15000,Green Warbler,grnwar1,0.9799,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,159
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6199,NA,NA,,,Eliza,3156,Spectrogram 1,1,162,165,0,15000,Green Warbler,grnwar1,0.5961,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,162
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6200,NA,NA,,,Eliza,3157,Spectrogram 1,1,165,168,0,15000,Green Warbler,grnwar1,0.9814,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,165
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6201,NA,NA,,,Eliza,3158,Spectrogram 1,1,168,171,0,15000,Green Warbler,grnwar1,0.9441,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,168
21.114,9001000,20240128_103000,2024-01-28 10:30:00,TRUE,6202,TRUE,1,Green,,Eliza,3159,Spectrogram 1,1,171,174,0,15000,Green Warbler,grnwar1,0.9462,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,171
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6203,NA,NA,,,Eliza,3160,Spectrogram 1,1,177,180,0,15000,Green Warbler,grnwar1,0.9213,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,177
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6204,NA,NA,,,Eliza,3161,Spectrogram 1,1,180,183,0,15000,Green Warbler,grnwar1,0.9798,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,180
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6205,NA,NA,,,Eliza,3162,Spectrogram 1,1,183,186,0,15000,Green Warbler,grnwar1,0.9667,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,183
21.114,9001000,20240128_103000,2024-01-28 10:30:00,TRUE,6206,TRUE,1,Green,,Eliza,3163,Spectrogram 1,1,186,189,0,15000,Green Warbler,grnwar1,0.9748,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,186
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6207,NA,NA,,,Eliza,3164,Spectrogram 1,1,189,192,0,15000,Green Warbler,grnwar1,0.5439,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,189
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6208,NA,NA,,,Eliza,3165,Spectrogram 1,1,192,195,0,15000,Green Warbler,grnwar1,0.6976,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,192
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6209,NA,NA,,,Eliza,3166,Spectrogram 1,1,195,198,0,15000,Green Warbler,grnwar1,0.9291,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,195
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6210,NA,NA,,,Eliza,3167,Spectrogram 1,1,198,201,0,15000,Green Warbler,grnwar1,0.8852,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,198
21.114,9001000,20240128_103000,2024-01-28 10:30:00,TRUE,6211,TRUE,1,Green,,Eliza,3168,Spectrogram 1,1,201,204,0,15000,Green Warbler,grnwar1,0.9541,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,201
21.114,9001000,20240128_103000,2024-01-28 10:30:00,TRUE,6212,TRUE,1,Green,,Eliza,3169,Spectrogram 1,1,204,207,0,15000,Green Warbler,grnwar1,0.7176,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,204
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6214,NA,NA,,,Eliza,3171,Spectrogram 1,1,207,210,0,15000,Green Warbler,grnwar1,0.6353,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,207
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6215,NA,NA,,,Eliza,3172,Spectrogram 1,1,210,213,0,15000,Green Warbler,grnwar1,0.9597,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,210
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6216,NA,NA,,,Eliza,3173,Spectrogram 1,1,213,216,0,15000,Green Warbler,grnwar1,0.5724,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,213
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6217,NA,NA,,,Eliza,3174,Spectrogram 1,1,216,219,0,15000,Green Warbler,grnwar1,0.5517,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,216
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6218,NA,NA,,,Eliza,3175,Spectrogram 1,1,219,222,0,15000,Green Warbler,grnwar1,0.7869,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,219
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6219,NA,NA,,,Eliza,3176,Spectrogram 1,1,225,228,0,15000,Green Warbler,grnwar1,0.6157,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,225
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6221,NA,NA,,,Eliza,3178,Spectrogram 1,1,228,231,0,15000,Green Warbler,grnwar1,0.5045,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,228
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6222,NA,NA,,,Eliza,3179,Spectrogram 1,1,258,261,0,15000,Green Warbler,grnwar1,0.6697,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,258
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6223,NA,NA,,,Eliza,3180,Spectrogram 1,1,261,264,0,15000,Green Warbler,grnwar1,0.8797,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,261
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6224,NA,NA,,,Eliza,3181,Spectrogram 1,1,264,267,0,15000,Green Warbler,grnwar1,0.9356,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,264
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6225,NA,NA,,,Eliza,3182,Spectrogram 1,1,267,270,0,15000,Green Warbler,grnwar1,0.9679,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,267
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6226,NA,NA,,,Eliza,3183,Spectrogram 1,1,270,273,0,15000,Green Warbler,grnwar1,0.7557,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,270
21.114,9001000,20240128_103000,2024-01-28 10:30:00,TRUE,6227,TRUE,1,Green,,Eliza,3184,Spectrogram 1,1,276,279,0,15000,Green Warbler,grnwar1,0.6059,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,276
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6228,NA,NA,,,Eliza,3185,Spectrogram 1,1,279,282,0,15000,Green Warbler,grnwar1,0.8529,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,279
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6229,NA,NA,,,Eliza,3186,Spectrogram 1,1,282,285,0,15000,Green Warbler,grnwar1,0.9871,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,282
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6230,NA,NA,,,Eliza,3187,Spectrogram 1,1,285,288,0,15000,Green Warbler,grnwar1,0.961,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,285
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6231,NA,NA,,,Eliza,3188,Spectrogram 1,1,288,291,0,15000,Green Warbler,grnwar1,0.6908,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,288
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6232,NA,NA,,,Eliza,3189,Spectrogram 1,1,291,294,0,15000,Green Warbler,grnwar1,0.9421,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,291
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6233,NA,NA,,,Eliza,3190,Spectrogram 1,1,294,297,0,15000,Green Warbler,grnwar1,0.9492,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,294
21.114,9001000,20240128_103000,2024-01-28 10:30:00,FALSE,6234,NA,NA,,,Eliza,3191,Spectrogram 1,1,297,300,0,15000,Green Warbler,grnwar1,0.9892,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_103000.WAV,297
22.115,9001000,20240128_113000,2024-01-28 11:30:00,FALSE,6235,NA,NA,,,Eliza,3192,Spectrogram 1,1,249,252,0,15000,Green Warbler,grnwar1,0.555,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_113000.WAV,249
22.115,9001000,20240128_113000,2024-01-28 11:30:00,FALSE,6236,NA,NA,,,Eliza,3193,Spectrogram 1,1,270,273,0,15000,Green Warbler,grnwar1,0.711,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_113000.WAV,270
22.115,9001000,20240128_113000,2024-01-28 11:30:00,FALSE,6237,NA,NA,,,Eliza,3194,Spectrogram 1,1,273,276,0,15000,Green Warbler,grnwar1,0.9253,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_113000.WAV,273
22.115,9001000,20240128_113000,2024-01-28 11:30:00,TRUE,6239,TRUE,1,both,,Eliza,3196,Spectrogram 1,1,279,282,0,15000,Green Warbler,grnwar1,0.9376,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_113000.WAV,279
22.115,9001000,20240128_113000,2024-01-28 11:30:00,FALSE,6240,NA,NA,,,Eliza,3197,Spectrogram 1,1,282,285,0,15000,Green Warbler,grnwar1,0.6838,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_113000.WAV,282
22.115,9001000,20240128_113000,2024-01-28 11:30:00,FALSE,6241,NA,NA,,,Eliza,3198,Spectrogram 1,1,285,288,0,15000,Green Warbler,grnwar1,0.7448,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_113000.WAV,285
22.115,9001000,20240128_113000,2024-01-28 11:30:00,FALSE,6242,NA,NA,,,Eliza,3199,Spectrogram 1,1,291,294,0,15000,Green Warbler,grnwar1,0.5404,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_113000.WAV,291
22.115,9001000,20240128_113000,2024-01-28 11:30:00,FALSE,6243,NA,NA,,,Eliza,3200,Spectrogram 1,1,294,297,0,15000,Green Warbler,grnwar1,0.7327,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_113000.WAV,294
22.615,9001000,20240128_123000,2024-01-28 12:30:00,FALSE,6244,NA,NA,,,Eliza,3201,Spectrogram 1,1,36,39,0,15000,Green Warbler,grnwar1,0.5246,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_123000.WAV,36
22.615,9001000,20240128_123000,2024-01-28 12:30:00,FALSE,6245,NA,NA,,,Eliza,3202,Spectrogram 1,1,39,42,0,15000,Green Warbler,grnwar1,0.5659,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_123000.WAV,39
22.615,9001000,20240128_123000,2024-01-28 12:30:00,FALSE,6246,NA,NA,,,Eliza,3203,Spectrogram 1,1,45,48,0,15000,Green Warbler,grnwar1,0.7743,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_123000.WAV,45
22.615,9001000,20240128_123000,2024-01-28 12:30:00,TRUE,6247,TRUE,1,Green,,Eliza,3204,Spectrogram 1,1,51,54,0,15000,Green Warbler,grnwar1,0.7201,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_123000.WAV,51
22.615,9001000,20240128_123000,2024-01-28 12:30:00,FALSE,6248,NA,NA,,,Eliza,3205,Spectrogram 1,1,69,72,0,15000,Green Warbler,grnwar1,0.7345,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_123000.WAV,69
22.615,9001000,20240128_123000,2024-01-28 12:30:00,FALSE,6249,NA,NA,,,Eliza,3206,Spectrogram 1,1,153,156,0,15000,Green Warbler,grnwar1,0.5235,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_123000.WAV,153
22.615,9001000,20240128_123000,2024-01-28 12:30:00,FALSE,6250,NA,NA,,,Eliza,3207,Spectrogram 1,1,162,165,0,15000,Green Warbler,grnwar1,0.6483,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_123000.WAV,162
23.615,9001000,20240128_153000,2024-01-28 15:30:00,FALSE,6251,NA,NA,,,Eliza,3208,Spectrogram 1,1,144,147,0,15000,Green Warbler,grnwar1,0.6632,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_153000.WAV,144
23.615,9001000,20240128_153000,2024-01-28 15:30:00,FALSE,6252,NA,NA,,,Eliza,3209,Spectrogram 1,1,246,249,0,15000,Green Warbler,grnwar1,0.7859,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_153000.WAV,246
23.615,9001000,20240128_153000,2024-01-28 15:30:00,FALSE,6253,NA,NA,,,Eliza,3210,Spectrogram 1,1,282,285,0,15000,Green Warbler,grnwar1,0.5292,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_153000.WAV,282
23.615,9001000,20240128_153000,2024-01-28 15:30:00,FALSE,6254,NA,NA,,,Eliza,3211,Spectrogram 1,1,294,297,0,15000,Green Warbler,grnwar1,0.7027,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_153000.WAV,294
23.115,9001000,20240128_143000,2024-01-28 14:30:00,FALSE,6255,NA,NA,,,Eliza,3212,Spectrogram 1,1,0,3,0,15000,Green Warbler,grnwar1,0.7116,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_143000.WAV,0
23.115,9001000,20240128_143000,2024-01-28 14:30:00,FALSE,6256,NA,NA,,,Eliza,3213,Spectrogram 1,1,3,6,0,15000,Green Warbler,grnwar1,0.6276,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_143000.WAV,3
23.115,9001000,20240128_143000,2024-01-28 14:30:00,FALSE,6257,NA,NA,,,Eliza,3214,Spectrogram 1,1,6,9,0,15000,Green Warbler,grnwar1,0.747,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_143000.WAV,6
23.115,9001000,20240128_143000,2024-01-28 14:30:00,FALSE,6258,NA,NA,,,Eliza,3215,Spectrogram 1,1,18,21,0,15000,Green Warbler,grnwar1,0.7039,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_143000.WAV,18
23.115,9001000,20240128_143000,2024-01-28 14:30:00,FALSE,6259,NA,NA,,,Eliza,3216,Spectrogram 1,1,21,24,0,15000,Green Warbler,grnwar1,0.6442,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_143000.WAV,21
23.115,9001000,20240128_143000,2024-01-28 14:30:00,FALSE,6260,NA,NA,,,Eliza,3217,Spectrogram 1,1,24,27,0,15000,Green Warbler,grnwar1,0.5261,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_143000.WAV,24
23.115,9001000,20240128_143000,2024-01-28 14:30:00,FALSE,6261,NA,NA,,,Eliza,3218,Spectrogram 1,1,30,33,0,15000,Green Warbler,grnwar1,0.7528,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_143000.WAV,30
23.115,9001000,20240128_143000,2024-01-28 14:30:00,FALSE,6262,NA,NA,,,Eliza,3219,Spectrogram 1,1,33,36,0,15000,Green Warbler,grnwar1,0.7974,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_143000.WAV,33
23.115,9001000,20240128_143000,2024-01-28 14:30:00,FALSE,6263,NA,NA,,,Eliza,3220,Spectrogram 1,1,36,39,0,15000,Green Warbler,grnwar1,0.9298,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_143000.WAV,36
23.115,9001000,20240128_143000,2024-01-28 14:30:00,FALSE,6264,NA,NA,,,Eliza,3221,Spectrogram 1,1,48,51,0,15000,Green Warbler,grnwar1,0.5074,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0900_1000_90101/20240128_143000.WAV,48
